"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:04520"	"Adherens junction"	"9/899"	"70/21796"	0.00226171036237355	0.272324137319595	"10580;1496;2260;4008;4301;5595;60;7046;88"	"10163;10458;10580;10810;117178;1387;1457;1459;1460;1495;1496;1499;1500;1956;2033;2064;2260;2534;25945;29119;3480;3643;387;4008;4087;4088;4089;4233;4301;51176;51701;5594;5595;56288;5770;5777;5787;5792;5795;5797;5818;5819;5879;5880;5881;60;6591;6615;6714;6885;6932;6934;7046;7048;7082;71;7414;7454;7525;81;81607;83439;87;88;89;8936;8976;9855;998;999"
"path:04320"	"Dorso-ventral axis formation"	"5/899"	"26/21796"	0.0037705145610345	0.272324137319595	"143689;2120;440822;5595;6655"	"143689;1956;2113;2114;2120;2885;3845;440822;4851;4853;4854;4855;51513;55124;5594;5595;5604;5605;56776;56907;64506;652554;6654;6655;84501;9271"
"path:00430"	"Taurine and hypotaurine metabolism"	"3/899"	"10/21796"	0.00675046161086046	0.272324137319595	"2572;2687;84890"	"1036;124975;2571;2572;2678;2686;2687;51380;570;84890"
"path:04512"	"ECM-receptor interaction"	"9/899"	"84/21796"	0.00769686492835553	0.272324137319595	"1605;2811;3339;3672;3678;3685;3910;7450;9899"	"10319;1101;1277;1278;1280;1281;1282;1284;1286;1288;1289;1290;1291;1292;1293;1301;1302;1311;131873;1605;22798;22801;22987;2335;2811;2812;2814;2815;284217;3161;3339;3371;3381;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;375790;3908;3909;3910;3911;3912;3913;3914;3915;3918;50509;51206;5649;6382;6383;6385;63923;6696;7057;7058;7059;7060;7143;7148;7448;7450;8515;8516;948;960;961;9672;9899;9900"
"path:05414"	"Dilated cardiomyopathy"	"9/899"	"85/21796"	0.00830235191829853	0.272324137319595	"1605;2010;2778;3479;3672;3678;3685;60;7169"	"10368;10369;107;108;109;111;112;113;114;115;153;1605;1674;1756;196883;2010;22801;27091;27092;2778;3479;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;4000;4607;4633;4634;5350;5566;5567;5568;55799;5613;59283;59284;59285;60;6262;6442;6443;6444;6445;70;7040;7042;7043;71;7124;7134;7137;7139;7168;7169;7170;7171;7273;775;776;778;779;781;782;783;784;785;786;8515;8516;9254;93589"
"path:05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"8/899"	"71/21796"	0.00870442448053499	0.272324137319595	"1496;1605;2010;3672;3678;3685;60;88"	"1000;10368;10369;1495;1496;1499;1605;1674;1756;1824;1829;1832;2010;22801;2697;27091;27092;29119;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;3728;4000;51176;5318;55799;59283;59284;59285;60;6262;6442;6443;6444;6445;6932;6934;71;775;776;778;779;781;782;783;784;785;786;81;83439;8515;8516;87;88;89;9254;93589"
"path:05416"	"Viral myocarditis"	"8/899"	"71/21796"	0.00870442448053499	0.272324137319595	"1605;25;3105;4620;4627;4629;60;637"	"100133583;1525;1604;1605;1756;1981;1982;22989;25;2534;27;3105;3106;3107;3108;3109;3111;3112;3113;3115;3117;3118;3119;3122;3123;3125;3126;3127;3133;3134;3135;3383;3683;3689;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;54205;5551;57644;5879;5880;5881;595;60;637;6442;6443;6444;6445;652614;71;79784;836;841;842;857;8672;8735;940;941;942;958;959"
"path:05410"	"Hypertrophic cardiomyopathy (HCM)"	"8/899"	"78/21796"	0.0149430506556755	0.409066011699116	"1605;2010;3479;3672;3678;3685;60;7169"	"10368;10369;1605;1636;1674;1756;2010;22801;27091;27092;3479;3569;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;4000;4607;4633;4634;51422;53632;5562;5563;5564;5565;5571;55799;59283;59284;59285;60;6262;6442;6443;6444;6445;70;7040;7042;7043;71;7124;7134;7137;7139;7168;7169;7170;7171;7273;775;776;778;779;781;782;783;784;785;786;8515;8516;9254;93589"
"path:04530"	"Tight junction"	"11/899"	"131/21796"	0.0197785020785366	0.481276883911057	"1496;23136;4301;4620;4627;4629;55844;58494;60;84552;88"	"10000;1019;10207;103910;10398;10627;10686;11336;1364;1365;1366;137075;1457;1459;1460;149461;1495;1496;1499;150084;154810;2017;2035;2036;2037;207;208;22800;22808;22989;23136;23562;24146;260425;26285;27134;2770;2771;2773;29119;29895;3059;3265;3845;387;3993;3996;4301;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;4633;4636;4893;4950;49861;5010;50848;50855;51208;51776;53842;5515;5516;5518;5519;5520;5521;5522;5578;5579;5580;5581;5582;5583;5584;55844;55870;5588;5590;56288;5728;57530;57644;58494;58498;5865;5872;60;60412;6237;64398;6714;7082;71;7122;7525;79784;81;8189;83700;84552;84612;8531;8573;87;8735;8777;88;89;9071;9073;9074;9075;9076;9080;9218;9223;92359;93408;93643;9414;9863;998"
"path:04730"	"Long-term depression"	"7/899"	"70/21796"	0.0250399657997638	0.548375251014826	"2778;2891;3479;5322;5592;5595;81579"	"100137049;10672;10842;123745;1392;1394;23236;26279;2767;2768;2770;2771;2773;2775;2776;2778;2781;2890;2891;2892;2895;2911;2915;2977;2982;2983;30814;3265;3479;3480;369;3708;3709;3710;3845;391013;4067;4842;4893;50487;5319;5320;5321;5322;5330;5331;5332;5515;5516;5518;5519;5578;5579;5582;5592;5593;5594;5595;5604;5605;5894;6261;64600;673;773;81579;8398;8399;84647;8681"
