"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:00760"	"Nicotinate and nicotinamide metabolism"	"6/1270"	"24/21796"	0.00209859210979391	0.270760775851404	"10135;23057;349565;4907;5169;84618"	"10135;22978;23057;23475;23530;30833;316;349565;4837;4860;4907;51251;5167;5169;54981;55191;56953;64802;65220;683;83594;84618;93034;952"
"path:05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"11/1270"	"71/21796"	0.00256856224770352	0.270760775851404	"10369;1496;1605;3655;3672;3678;3685;4000;59283;60;88"	"1000;10368;10369;1495;1496;1499;1605;1674;1756;1824;1829;1832;2010;22801;2697;27091;27092;29119;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;3728;4000;51176;5318;55799;59283;59284;59285;60;6262;6442;6443;6444;6445;6932;6934;71;775;776;778;779;781;782;783;784;785;786;81;83439;8515;8516;87;88;89;9254;93589"
"path:05414"	"Dilated cardiomyopathy"	"12/1270"	"85/21796"	0.00370905172399183	0.270760775851404	"10369;1605;2778;3655;3672;3678;3685;4000;59283;60;7042;7169"	"10368;10369;107;108;109;111;112;113;114;115;153;1605;1674;1756;196883;2010;22801;27091;27092;2778;3479;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;4000;4607;4633;4634;5350;5566;5567;5568;55799;5613;59283;59284;59285;60;6262;6442;6443;6444;6445;70;7040;7042;7043;71;7124;7134;7137;7139;7168;7169;7170;7171;7273;775;776;778;779;781;782;783;784;785;786;8515;8516;9254;93589"
"path:05410"	"Hypertrophic cardiomyopathy (HCM)"	"11/1270"	"78/21796"	0.00539134993825008	0.295176409119192	"10369;1605;3655;3672;3678;3685;4000;59283;60;7042;7169"	"10368;10369;1605;1636;1674;1756;2010;22801;27091;27092;3479;3569;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;4000;4607;4633;4634;51422;53632;5562;5563;5564;5565;5571;55799;59283;59284;59285;60;6262;6442;6443;6444;6445;70;7040;7042;7043;71;7124;7134;7137;7139;7168;7169;7170;7171;7273;775;776;778;779;781;782;783;784;785;786;8515;8516;9254;93589"
"path:05220"	"Chronic myeloid leukemia"	"10/1270"	"72/21796"	0.00866471375970979	0.325134730717304	"1027;1487;1488;25;4193;4893;7042;7046;7157;9846"	"10000;1019;1021;1026;1027;1029;1147;1398;1399;1487;1488;1869;1870;1871;207;208;2122;23533;23624;25;25759;2885;3065;3066;3265;3551;369;3845;399694;4089;4193;4609;4790;4792;4893;5290;5291;5293;5294;5295;5296;53358;5594;5595;5604;5605;572;5781;5894;5925;595;5970;598;613;6464;6654;6655;673;6776;6777;7040;7042;7043;7046;7048;7157;8503;8517;861;867;868;9846"
"path:04512"	"ECM-receptor interaction"	"11/1270"	"84/21796"	0.00938961638372482	0.325134730717304	"1292;1605;3655;3672;3678;3685;3910;3912;5649;7148;960"	"10319;1101;1277;1278;1280;1281;1282;1284;1286;1288;1289;1290;1291;1292;1293;1301;1302;1311;131873;1605;22798;22801;22987;2335;2811;2812;2814;2815;284217;3161;3339;3371;3381;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;375790;3908;3909;3910;3911;3912;3913;3914;3915;3918;50509;51206;5649;6382;6383;6385;63923;6696;7057;7058;7059;7060;7143;7148;7448;7450;8515;8516;948;960;961;9672;9899;9900"
"path:04664"	"Fc epsilon RI signaling pathway"	"10/1270"	"75/21796"	0.0114578714243114	0.325134730717304	"2534;3596;4893;5319;5322;5600;6300;7410;81579;9846"	"10000;100137049;10451;123745;1432;1437;207;208;2205;2206;2207;23533;2534;26279;27040;2885;30814;3265;3562;3565;3567;3596;3635;3845;391013;3937;4067;4893;50487;5163;5290;5291;5293;5294;5295;5296;5319;5320;5321;5322;5335;5336;5594;5595;5599;5600;5601;5602;5603;5604;5605;5606;5608;5609;5879;5880;5881;5894;6300;6416;64600;6654;6655;6850;695;7124;7409;7410;81579;8398;8399;84647;8503;8681;9846"
"path:00770"	"Pantothenate and CoA biosynthesis"	"4/1270"	"16/21796"	0.01187706778876	0.325134730717304	"1806;5169;51733;8875"	"1806;1807;5167;5169;51733;53354;55229;586;587;60490;79646;79717;80025;80347;8875;8876"
"path:05416"	"Viral myocarditis"	"9/1270"	"71/21796"	0.0217132913071754	0.528356755141267	"1605;25;2534;3105;4619;4626;4627;60;637"	"100133583;1525;1604;1605;1756;1981;1982;22989;25;2534;27;3105;3106;3107;3108;3109;3111;3112;3113;3115;3117;3118;3119;3122;3123;3125;3126;3127;3133;3134;3135;3383;3683;3689;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;54205;5551;57644;5879;5880;5881;595;60;637;6442;6443;6444;6445;652614;71;79784;836;841;842;857;8672;8735;940;941;942;958;959"
"path:05131"	"Shigellosis"	"8/1270"	"61/21796"	0.0246129080634714	0.539022686590023	"10552;25;3678;5600;60;6300;960;998"	"10092;10093;10094;10095;10109;10163;10392;10459;10552;1147;1398;1399;1432;1445;1729;1793;2017;23291;25;3059;345456;3551;3576;3678;3688;375189;391;4790;4792;4793;5216;5217;5594;5595;5599;5600;5601;5602;5603;5879;5970;60;6093;6300;64127;653888;71;7307;7414;7454;81873;8517;8767;8936;8945;8976;9474;9475;960;9844;998"
"path:00330"	"Arginine and proline metabolism"	"7/1270"	"54/21796"	0.0363503288873368	0.678928219480969	"113451;1159;1610;4842;5625;5832;58510"	"112483;113451;1152;1158;1159;1160;1373;1610;162417;217;219;223;224;2593;26;262;2628;27165;2744;2746;2747;2752;2805;2806;283208;29920;383;384;4128;4129;435;445;4842;4843;4846;4942;4953;5009;501;5033;51056;548596;5625;5831;5832;58510;6303;65263;6611;6723;79814;8659;8974;95"
