"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:04530"	"Tight junction"	"19/1225"	"131/21796"	0.0001334981301917	0.0292360905119824	"10627;1496;24146;29895;3993;4619;4620;4622;4627;4629;4893;49861;55844;5728;58494;60;84552;88;998"	"10000;1019;10207;103910;10398;10627;10686;11336;1364;1365;1366;137075;1457;1459;1460;149461;1495;1496;1499;150084;154810;2017;2035;2036;2037;207;208;22800;22808;22989;23136;23562;24146;260425;26285;27134;2770;2771;2773;29119;29895;3059;3265;3845;387;3993;3996;4301;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;4633;4636;4893;4950;49861;5010;50848;50855;51208;51776;53842;5515;5516;5518;5519;5520;5521;5522;5578;5579;5580;5581;5582;5583;5584;55844;55870;5588;5590;56288;5728;57530;57644;58494;58498;5865;5872;60;60412;6237;64398;6714;7082;71;7122;7525;79784;81;8189;83700;84552;84612;8531;8573;87;8735;8777;88;89;9071;9073;9074;9075;9076;9080;9218;9223;92359;93408;93643;9414;9863;998"
"path:05130"	"Pathogenic Escherichia coli infection"	"9/1225"	"52/21796"	0.00224182128554484	0.24547943076716	"203068;25;60;7277;7280;8440;8976;929;998"	"10092;10093;10094;10095;10109;10376;10381;10382;10383;10552;112714;113457;1499;2017;203068;23643;25;2534;3059;347688;347733;3688;387;4690;4691;4950;51807;56604;60;6093;653888;7099;71;7100;7277;7278;7280;7430;7454;7846;79861;81027;81873;8440;84617;84790;8976;9181;929;9475;998;999"
"path:05220"	"Chronic myeloid leukemia"	"10/1225"	"72/21796"	0.00679069332171145	0.321636705018883	"1027;1487;1488;2122;25;4893;6655;7042;7046;9846"	"10000;1019;1021;1026;1027;1029;1147;1398;1399;1487;1488;1869;1870;1871;207;208;2122;23533;23624;25;25759;2885;3065;3066;3265;3551;369;3845;399694;4089;4193;4609;4790;4792;4893;5290;5291;5293;5294;5295;5296;53358;5594;5595;5604;5605;572;5781;5894;5925;595;5970;598;613;6464;6654;6655;673;6776;6777;7040;7042;7043;7046;7048;7157;8503;8517;861;867;868;9846"
"path:04810"	"Regulation of actin cytoskeleton"	"21/1225"	"211/21796"	0.00805217506254685	0.321636705018883	"10627;2246;2260;2264;2335;23396;29895;3672;3678;375189;3984;4893;60;6548;6655;88;8826;8976;929;9564;998"	"10092;10093;10094;10095;10109;10152;10163;10297;10298;103910;10398;10451;10458;10552;10627;10672;1072;1073;10787;10788;1128;1129;1131;1132;1133;128239;1398;1399;1445;1729;1730;1793;1950;1956;200576;2147;2149;2245;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2263;2264;22800;22801;22808;23191;2335;23365;23396;23533;26230;26281;26291;26999;27006;2768;28964;2909;2934;29895;3071;324;3265;345456;3630;3645;3655;3672;3673;3674;3675;3676;3678;3679;3680;3681;3682;3683;3684;3685;3687;3688;3689;369;3690;3691;3693;3694;3695;3696;375189;3845;387;3984;3985;4342;4478;4633;4636;4638;4659;4893;5058;5062;5063;50649;5154;5155;5156;5159;5216;5217;5290;5291;5293;5294;5295;5296;5305;54434;54961;5499;5500;5501;55740;55845;5594;5595;55970;56034;5604;5605;56924;57144;5747;5829;58498;5879;5880;5881;5894;5962;60;6093;623;6237;624;653888;6548;6654;6655;673;7074;71;7114;7117;7409;7410;7414;7430;7454;79837;80310;8074;81;81624;81873;8394;8395;8396;8503;8515;8516;85366;85464;85477;87;88;8817;8822;8823;8826;8874;89;8936;8976;89846;9087;9138;91807;929;93408;9459;9475;9564;9965;998"
"path:00514"	"O-Mannosyl glycan biosynthesis"	"2/1225"	"3/21796"	0.00911477651204917	0.321636705018883	"10585;55624"	"10585;29954;55624"
"path:00563"	"Glycosylphosphatidylinositol(GPI)-anchor biosynthesis"	"5/1225"	"25/21796"	0.0115243453326677	0.321636705018883	"10026;51227;51604;80055;9487"	"10026;128869;23556;2822;284098;51227;51604;5277;5279;5281;5283;54872;54965;55650;80055;80235;84720;84992;8733;8818;9091;93183;94005;9487;9488"
"path:04670"	"Leukocyte transendothelial migration"	"13/1225"	"116/21796"	0.0133994092733527	0.321636705018883	"10627;1496;24146;29895;4318;49861;58494;60;6387;7070;88;9564;998"	"1003;103910;10398;10411;10451;10627;10686;11069;1364;1365;1366;137075;1432;149461;1495;1496;1499;1500;1535;1536;2185;23533;23562;24146;26285;27035;2770;2771;2773;2909;29119;29895;3383;3676;3683;3684;3688;3689;3702;387;394;399;4267;4301;4313;4318;4478;4633;4636;4688;4689;4950;49861;5010;50508;50848;51208;5175;5290;5291;5293;5294;5295;5296;5335;5336;53842;5578;5579;5582;5600;5603;5747;5781;5829;58494;58498;5879;5880;5906;5908;60;6093;6300;6387;6494;653361;7070;71;7122;7294;7408;7409;7410;7412;7414;7430;7852;81;83593;83700;8503;87;88;89;9071;9073;9074;9075;9076;9080;90952;93408;9475;9564;998"
"path:00590"	"Arachidonic acid metabolism"	"8/1225"	"57/21796"	0.0138671589614829	0.321636705018883	"1558;239;2687;2878;5322;81579;8529;8644"	"100137049;113612;123745;124975;1555;1557;1558;1559;1562;1571;1573;1579;2053;239;240;242;246;247;257202;26279;2678;2686;2687;27306;284541;2876;2877;2878;2880;2882;30814;391013;4048;4051;4056;50487;5319;5320;5321;5322;5730;5740;5742;5743;64600;6916;80142;81579;8398;8399;84647;8529;8644;8681;873;874;9536"
"path:04010"	"MAPK signaling pathway"	"24/1225"	"266/21796"	0.0153659082989024	0.321636705018883	"10369;1386;1845;1849;2122;2246;2260;2264;4296;4763;4893;5322;5534;6196;6655;7042;7046;7786;781;7867;81579;8913;929;998"	"10000;100137049;10125;10235;10368;10369;10454;10746;10912;11072;11184;11221;11261;1147;115727;123745;1326;1386;1398;1399;1432;1616;1647;1649;1843;1844;1845;1846;1847;1848;1849;1850;1852;1950;1956;2002;2005;207;208;2122;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2263;2264;22800;22808;23118;2316;23162;2317;2318;2353;23542;25780;26279;26281;26291;27006;27091;27092;27330;2768;2872;2885;30814;3164;3265;3303;3304;3305;3306;3310;3312;3315;355;3551;3552;3553;3554;356;3725;3727;3845;391013;3925;408;409;4137;4149;4208;4214;4215;4216;4217;4296;4342;4609;4616;468;4763;4790;4791;4803;4893;4908;4909;4914;4915;50487;5058;5062;51295;51347;5154;5155;5156;5159;51701;51776;5319;5320;5321;5322;5494;5495;5530;5532;5533;5534;5535;5536;5566;5567;5568;5578;5579;55799;5582;5594;5595;55970;5598;5599;5600;5601;5602;5603;5604;5605;5606;5607;5608;5609;5613;56940;57551;5778;5801;5871;5879;5880;5881;5894;5906;5908;5921;5922;5923;5924;59283;59284;59285;5970;5971;6195;6196;6197;6237;627;6300;63928;6416;64600;6654;6655;6722;673;6788;6789;6885;7040;7042;7043;7046;7048;7124;7132;7157;7186;7189;773;774;775;776;777;778;7786;779;781;782;783;784;785;7850;786;7867;8074;80824;81579;836;8398;8399;84647;84867;8491;8517;8550;8569;8649;8681;8817;8822;8823;8911;8912;8913;8986;9020;9064;9175;9252;9254;9261;929;9344;93589;9448;9479;9693;994;9965;998"
"path:04520"	"Adherens junction"	"9/1225"	"70/21796"	0.0161552682886197	0.321636705018883	"10580;1496;2260;4008;60;7046;88;8976;998"	"10163;10458;10580;10810;117178;1387;1457;1459;1460;1495;1496;1499;1500;1956;2033;2064;2260;2534;25945;29119;3480;3643;387;4008;4087;4088;4089;4233;4301;51176;51701;5594;5595;56288;5770;5777;5787;5792;5795;5797;5818;5819;5879;5880;5881;60;6591;6615;6714;6885;6932;6934;7046;7048;7082;71;7414;7454;7525;81;81607;83439;87;88;89;8936;8976;9855;998;999"
