"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:05220"	"Chronic myeloid leukemia"	"8/830"	"72/21796"	0.0059576060172658	0.685989961774344	"1487;1488;25;4893;5595;5970;7046;9846"	"10000;1019;1021;1026;1027;1029;1147;1398;1399;1487;1488;1869;1870;1871;207;208;2122;23533;23624;25;25759;2885;3065;3066;3265;3551;369;3845;399694;4089;4193;4609;4790;4792;4893;5290;5291;5293;5294;5295;5296;53358;5594;5595;5604;5605;572;5781;5894;5925;595;5970;598;613;6464;6654;6655;673;6776;6777;7040;7042;7043;7046;7048;7157;8503;8517;861;867;868;9846"
"path:04970"	"Salivary secretion"	"8/830"	"86/21796"	0.0166612349211284	0.685989961774344	"1470;1471;2778;2977;492;5542;5592;6548"	"107;108;109;111;112;113;1131;114;115;146;1469;147;1470;1471;1472;1473;148;153;154;155;163688;1755;196883;23236;23439;2776;2778;2977;2982;2983;3346;362;3708;3709;3710;3778;3783;4025;4069;4589;476;477;478;480;481;482;483;4842;486;490;491;492;493;51806;5330;5331;5332;54831;5542;55503;5554;5555;5566;5567;5568;5578;5579;5582;5592;5593;5613;6263;6522;653247;6548;6558;6779;683;6844;727897;801;805;808;810;820;952"
"path:04060"	"Cytokine-cytokine receptor interaction"	"15/830"	"213/21796"	0.0166862136090591	0.685989961774344	"116379;2057;23765;3446;3572;3575;3594;3596;3606;3977;60401;6387;7046;7173;8742"	"10563;10663;10673;10803;10913;115650;116379;1230;1232;1233;1234;1235;1236;1237;1270;1271;1435;1436;1437;1438;1439;1440;1441;1489;149233;1524;163702;1896;1950;1956;2056;2057;2277;2321;2322;2323;2324;23495;23529;23765;268;269;2690;27190;27242;2826;2829;2833;3082;338376;3439;3440;3441;3442;3443;3444;3445;3446;3447;3448;3449;3451;3452;3454;3455;3456;3458;3459;3460;3467;355;3552;3553;3554;3556;3558;3559;356;3560;3561;3562;3563;3565;3566;3567;3568;3569;3570;3572;3574;3575;3576;3577;3578;3579;3581;3586;3587;3588;3589;3590;3592;3593;3594;3595;3596;3597;3600;3601;3604;3605;3606;3627;3791;3815;388372;3952;3953;3976;3977;4049;4050;4055;414062;4233;4254;4283;4352;4804;4982;5008;50615;50616;51330;5156;51561;5159;5196;5197;53832;53833;5473;55504;55540;55801;5617;5618;56832;57007;58191;58985;59067;60401;608;6348;6349;6351;6352;6370;6373;6376;6387;64109;643;64806;657;658;659;7040;7042;7043;7046;7048;7124;7132;7133;7173;7292;729230;7293;7424;7850;7852;84957;85480;8600;8718;8740;8741;8742;8743;8744;8764;8771;8784;8792;8807;8809;8995;90;91;9180;92;93;939;943;944;9547;9560;958;959;970;9966"
"path:04730"	"Long-term depression"	"7/830"	"70/21796"	0.0169890271846534	0.685989961774344	"2778;2977;3479;4893;5592;5595;6261"	"100137049;10672;10842;123745;1392;1394;23236;26279;2767;2768;2770;2771;2773;2775;2776;2778;2781;2890;2891;2892;2895;2911;2915;2977;2982;2983;30814;3265;3479;3480;369;3708;3709;3710;3845;391013;4067;4842;4893;50487;5319;5320;5321;5322;5330;5331;5332;5515;5516;5518;5519;5578;5579;5582;5592;5593;5594;5595;5604;5605;5894;6261;64600;673;773;81579;8398;8399;84647;8681"
"path:04623"	"Cytosolic DNA-sensing pathway"	"6/830"	"56/21796"	0.0193053050229479	0.685989961774344	"10622;3446;3606;5970;81030;834"	"103;10621;10622;10623;11035;11128;11277;1147;171568;23586;29108;29110;340061;3439;3440;3441;3442;3443;3444;3445;3446;3447;3448;3449;3451;3452;3456;3551;3553;3569;3606;3627;3661;3665;388372;4790;4792;4793;51082;51728;55703;57506;5970;6351;6352;661;81030;834;84265;8517;8737;90865;9447;9533;9560;9641"
"path:05200"	"Pathways in cancer"	"20/830"	"322/21796"	0.0225717028642544	0.685989961774344	"1050;1487;1488;1496;25;324;3479;3910;3912;4318;4893;5595;5914;5915;5970;7046;8031;8074;8321;8643"	"10000;1017;1019;1021;1026;1027;1029;10297;1030;10319;10342;10401;1050;10928;11186;11211;112398;112399;1147;1163;1282;1284;1286;1288;1387;1398;1399;1436;1438;1441;1487;1488;1495;1496;1499;1612;1613;1630;1855;1856;1857;1869;1870;1871;1950;1956;2033;2034;2064;207;208;2122;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2263;2271;2277;22798;2308;2322;2323;2335;2353;23533;23604;23624;2475;25;2535;26060;26281;26291;27006;27148;2735;2736;2737;284217;2885;29119;2932;2956;3065;3066;3082;3091;324;3265;329;330;331;332;3320;3326;3479;3480;354;355;3551;356;3569;3576;3655;367;3673;3674;3675;3685;3688;369;3716;3725;3728;3815;3845;387;3908;3909;3910;3911;3912;3913;3914;3915;3918;405;4087;4088;4089;4149;4193;4233;4254;4286;4292;4312;4313;4318;4436;4437;4609;4790;4791;4792;4824;4843;4893;4914;51176;51384;5154;5155;5156;51588;5159;51684;5228;5290;5291;5293;5294;5295;5296;5335;5336;5371;54205;54361;54583;5467;5468;5578;5579;5582;5594;5595;5599;5601;5602;5604;5605;572;5727;5728;5743;5747;581;5879;5880;5881;5888;5894;5898;5899;5900;5914;5915;5925;595;596;5970;5979;598;613;6256;6257;6258;637;64399;6469;650;6502;6513;652;652346;6608;6654;6655;6688;673;675;6772;6774;6776;6777;6789;6921;6923;6932;6934;7039;7040;7042;7043;7046;7048;7157;7170;7175;7184;7185;7186;7187;7188;7189;7422;7423;7424;7428;7471;7472;7473;7474;7475;7476;7477;7478;7479;7480;7481;7482;7483;7484;7704;7849;7855;7976;8030;8031;80326;8074;81029;8312;8313;8321;8322;8323;8324;8325;8326;83439;83593;836;841;842;8453;8503;8517;8554;861;862;8643;867;868;8772;8817;8822;8823;89780;898;9063;9134;9618;9915;9965;9978;998;999"
"path:00020"	"Citrate cycle (TCA cycle)"	"4/830"	"30/21796"	0.026050519721097	0.685989961774344	"1743;4190;48;55753"	"1431;1737;1738;1743;2271;3417;3418;3419;3420;3421;4190;4191;47;48;4967;50;5091;5105;5106;5160;5161;5162;55753;6389;6390;6391;6392;8801;8802;8803"
"path:04621"	"NOD-like receptor signaling pathway"	"6/830"	"60/21796"	0.0262325345569794	0.685989961774344	"260434;3606;5595;5970;64127;834"	"10392;10454;10910;114548;1147;1432;22861;22900;23118;257397;260434;29108;329;330;331;3320;3326;3551;3553;3569;3576;3606;4210;4671;4790;4792;4793;55914;5594;5595;5599;5600;5601;5602;5603;58484;59082;5970;6300;6347;6352;6354;6355;6356;6357;64127;64170;6885;7124;7128;7184;7189;7205;834;838;841;84674;8517;8767;9051"
"path:05131"	"Shigellosis"	"6/830"	"61/21796"	0.0281913682920963	0.685989961774344	"10552;25;3678;5595;5970;64127"	"10092;10093;10094;10095;10109;10163;10392;10459;10552;1147;1398;1399;1432;1445;1729;1793;2017;23291;25;3059;345456;3551;3576;3678;3688;375189;391;4790;4792;4793;5216;5217;5594;5595;5599;5600;5601;5602;5603;5879;5970;60;6093;6300;64127;653888;71;7307;7414;7454;81873;8517;8767;8936;8945;8976;9474;9475;960;9844;998"
"path:04640"	"Hematopoietic cell lineage"	"7/830"	"81/21796"	0.0345998929207393	0.699773964597906	"2057;3575;3672;3678;7173;914;930"	"100133941;1378;1380;1435;1436;1437;1438;1440;1441;1604;1791;2056;2057;2208;2209;2322;2323;2811;2812;2814;2815;290;3552;3553;3554;3559;3562;3563;3565;3566;3567;3568;3569;3570;3574;3575;3581;3589;3590;3655;3672;3673;3674;3675;3676;3678;3684;3690;3815;4254;4311;7037;7066;7124;7173;7850;909;910;911;912;913;914;915;916;917;920;921;924;925;926;928;929;930;931;933;945;947;948;951;960;966"
