"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:04540"	"Gap junction"	"13/1429"	"90/21796"	0.00572226687795752	0.651645962070982	"10746;203068;2778;2982;2983;347733;5592;5595;56034;7277;7278;7280;983"	"10376;10381;10382;10383;107;10746;108;109;111;112;112714;113;113457;114;115;1453;153;1812;1813;1902;1950;1956;196883;203068;23236;2697;2767;2770;2771;2773;2776;2778;2885;2911;2915;2977;2982;2983;3265;3356;3357;3358;347688;347733;3708;3709;3710;3845;4893;5154;5155;5156;5159;51807;5330;5331;5332;5566;5567;5568;5578;5579;5582;5592;5593;5594;5595;5598;56034;5604;5605;5607;5613;56604;57369;5894;6654;6655;6714;7082;7277;7278;7280;7846;79861;80310;81027;84617;84790;983"
"path:04360"	"Axon guidance"	"15/1429"	"126/21796"	0.0180215160300166	0.651645962070982	"10500;10505;11261;1947;1949;1969;2044;2045;22854;25;285220;3983;5595;5880;9037"	"10154;1020;10298;10371;10500;10501;10505;10507;10509;10512;1072;10725;1073;11261;137970;1630;1808;1942;1943;1944;1945;1946;1947;1948;1949;1969;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;219699;223117;2242;22854;22885;23365;23380;23654;25;2534;25791;27289;2770;2771;2773;285220;2932;29984;3265;3688;3845;387;3897;3983;3984;3985;4233;4772;4773;4775;4776;4893;4917;5058;5062;5063;5361;5362;5364;5365;54437;54910;5530;5532;5533;5534;5535;55558;5594;5595;56896;56920;56924;57144;5747;57522;57556;57689;57715;5879;5880;5881;5921;59277;5998;6091;6092;6093;63928;6405;64218;64221;6585;6586;7852;7869;80031;84448;8482;8633;8829;90249;9037;9353;9423;9475;9723;9901;998"
"path:05130"	"Pathogenic Escherichia coli infection"	"8/1429"	"52/21796"	0.0191432015103625	0.651645962070982	"203068;25;347733;7277;7278;7280;8440;8976"	"10092;10093;10094;10095;10109;10376;10381;10382;10383;10552;112714;113457;1499;2017;203068;23643;25;2534;3059;347688;347733;3688;387;4690;4691;4950;51807;56604;60;6093;653888;7099;71;7100;7277;7278;7280;7430;7454;7846;79861;81027;81873;8440;84617;84790;8976;9181;929;9475;998;999"
"path:04110"	"Cell cycle"	"15/1429"	"127/21796"	0.0192395641786783	0.651645962070982	"1022;1027;10735;11200;23594;25;4089;4171;64682;7027;7042;7531;8317;891;983"	"1017;1019;1021;1022;1026;1027;10274;1028;1029;1030;1031;1032;10393;10459;10735;10744;10912;10926;10971;1111;11200;1387;1647;1869;1870;1871;1874;1875;2033;23594;23595;246184;25;25847;27127;2810;2932;29882;29945;3065;3066;4085;4087;4088;4089;4171;4172;4173;4174;4175;4176;4193;4609;4616;472;494551;4998;4999;5000;5001;5111;51343;51433;51434;51529;5347;545;5591;5885;5925;5933;5934;595;64682;6500;6502;650621;651610;699;701;7027;7029;7040;7042;7043;7157;7272;731751;7465;7529;7531;7532;7533;7534;7709;8243;8317;8318;8379;8454;85417;8555;8556;8697;8881;890;8900;891;894;896;898;902;9088;9126;9133;9134;9184;9232;9700;983;990;991;993;994;995;996;9978"
"path:05210"	"Colorectal cancer"	"9/1429"	"63/21796"	0.0210597887240997	0.651645962070982	"10000;332;4089;4436;5595;5880;596;7042;7046"	"10000;10297;1499;1630;207;208;2353;23533;26060;2932;2956;324;332;369;3725;3845;387;4087;4088;4089;4292;4436;4437;4609;51176;5290;5291;5293;5294;5295;5296;54205;5594;5595;5599;5601;5602;5604;5605;572;581;5879;5880;5881;5894;5900;595;596;673;6932;6934;7040;7042;7043;7046;7048;7157;8312;8313;83439;836;842;8503"
"path:00563"	"Glycosylphosphatidylinositol(GPI)-anchor biosynthesis"	"5/1429"	"25/21796"	0.0212615154007986	0.651645962070982	"10026;51227;51604;80055;9487"	"10026;128869;23556;2822;284098;51227;51604;5277;5279;5281;5283;54872;54965;55650;80055;80235;84720;84992;8733;8818;9091;93183;94005;9487;9488"
"path:04122"	"Sulfur relay system"	"3/1429"	"10/21796"	0.0238204460403431	0.651645962070982	"27304;4338;81605"	"27304;348180;4337;4338;4357;55687;7263;81605;90353;9054"
"path:04970"	"Salivary secretion"	"11/1429"	"86/21796"	0.0246216309552496	0.651645962070982	"1470;1471;2778;2982;2983;480;492;5592;6558;6844;805"	"107;108;109;111;112;113;1131;114;115;146;1469;147;1470;1471;1472;1473;148;153;154;155;163688;1755;196883;23236;23439;2776;2778;2977;2982;2983;3346;362;3708;3709;3710;3778;3783;4025;4069;4589;476;477;478;480;481;482;483;4842;486;490;491;492;493;51806;5330;5331;5332;54831;5542;55503;5554;5555;5566;5567;5568;5578;5579;5582;5592;5593;5613;6263;6522;653247;6548;6558;6779;683;6844;727897;801;805;808;810;820;952"
"path:00240"	"Pyrimidine metabolism"	"12/1429"	"99/21796"	0.0284057778922643	0.651645962070982	"10623;139596;4833;51733;54107;5426;5431;5557;64425;7378;84618;87178"	"10201;10587;10621;10622;10623;10714;11128;114112;124583;129607;139596;1503;151531;1633;1635;171568;1723;1806;1807;1841;1854;1890;22978;23649;246721;25885;29922;30833;30834;318;3704;377841;4830;4831;4832;4833;4860;4907;50484;50808;51082;51251;51727;51728;51733;54107;5422;5424;5425;5426;5427;5430;5431;5432;5433;5434;5435;5436;5437;5438;5439;5440;5441;548644;54963;5557;5558;55703;56474;56655;56953;57804;6240;6241;64425;654364;661;7083;7084;7296;7298;7371;7372;7378;790;83549;8382;84172;84265;84618;87178;93034;953;9533;955;956;957;9583;978"
"path:04114"	"Oocyte meiosis"	"13/1429"	"111/21796"	0.0297555233822366	0.651645962070982	"11261;27330;286151;5241;5526;5595;64506;64682;6790;7531;805;816;983"	"1017;10393;10459;107;10734;10744;108;109;10971;111;112;11261;113;114;115;151648;163688;196883;23291;245711;246184;25847;26271;27127;27330;286151;29882;29945;3479;3480;3630;367;3708;3709;3710;387778;4085;4342;51433;51434;51529;51806;5241;5347;5499;5500;5501;5515;5516;5518;5519;5525;5526;5527;5528;5529;5530;5532;5533;5534;5535;5566;5567;5568;5594;5595;5604;5605;5613;6195;6196;6197;63928;64506;64682;6500;650621;6790;699;7529;7531;7532;7533;7534;801;805;808;810;815;816;817;818;8243;8454;8697;8881;8945;898;89869;9088;9126;9134;9232;9700;9748;983;991;995;996;9978;9985"
