"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:04621"	"NOD-like receptor signaling pathway"	"10/1040"	"60/21796"	0.00050227616856291	0.0630124226024135	"22861;260434;3551;3606;4792;5600;6300;6356;64127;834"	"10392;10454;10910;114548;1147;1432;22861;22900;23118;257397;260434;29108;329;330;331;3320;3326;3551;3553;3569;3576;3606;4210;4671;4790;4792;4793;55914;5594;5595;5599;5600;5601;5602;5603;58484;59082;5970;6300;6347;6352;6354;6355;6356;6357;64127;64170;6885;7124;7128;7184;7189;7205;834;838;841;84674;8517;8767;9051"
"path:05131"	"Shigellosis"	"10/1040"	"61/21796"	0.000575455914177292	0.0630124226024135	"10552;25;3551;375189;4792;5600;60;6300;64127;8976"	"10092;10093;10094;10095;10109;10163;10392;10459;10552;1147;1398;1399;1432;1445;1729;1793;2017;23291;25;3059;345456;3551;3576;3678;3688;375189;391;4790;4792;4793;5216;5217;5594;5595;5599;5600;5601;5602;5603;5879;5970;60;6093;6300;64127;653888;71;7307;7414;7454;81873;8517;8767;8936;8945;8976;9474;9475;960;9844;998"
"path:00564"	"Glycerophospholipid metabolism"	"10/1040"	"79/21796"	0.00425321515855814	0.310484706574744	"150763;1607;1608;162466;5322;54675;5833;79888;81579;8760"	"100137049;10162;10390;1040;10400;10423;10434;10554;10555;1103;1119;1120;11313;123745;129642;137964;150763;154141;1606;1607;1608;160851;1609;162466;23171;23659;23761;253558;254531;26279;2819;2820;30814;391013;3931;43;50487;5130;5319;5320;5321;5322;5337;5338;54675;54947;55224;55500;56894;56895;56985;56994;57678;5833;64600;6901;79143;79888;81490;81579;8398;8399;8443;84647;84803;8525;8526;8527;85465;8611;8612;8613;8681;8760;9162;9468;9489;9791;9926"
"path:05130"	"Pathogenic Escherichia coli infection"	"7/1040"	"52/21796"	0.0113279653512549	0.620206102981206	"10552;203068;25;347733;60;8440;8976"	"10092;10093;10094;10095;10109;10376;10381;10382;10383;10552;112714;113457;1499;2017;203068;23643;25;2534;3059;347688;347733;3688;387;4690;4691;4950;51807;56604;60;6093;653888;7099;71;7100;7277;7278;7280;7430;7454;7846;79861;81027;81873;8440;84617;84790;8976;9181;929;9475;998;999"
"path:04662"	"B cell receptor signaling pathway"	"8/1040"	"70/21796"	0.0180461815111139	0.698492999811183	"29760;3551;4792;695;7410;84433;930;974"	"10000;10451;10725;10892;11261;1147;118788;1380;207;208;2353;23533;25780;27071;2885;2932;29760;3265;3551;3635;3725;3845;4067;4772;4773;4775;4776;4790;4792;4793;4794;4893;5290;5291;5293;5294;5295;5296;5530;5532;5533;5534;5535;5594;5595;5604;5605;5777;5879;5880;5881;5894;5970;63928;6654;6655;6850;695;7409;7410;84433;8503;8517;8915;930;933;971;973;974;975"
"path:05340"	"Primary immunodeficiency"	"5/1040"	"33/21796"	0.0191367945153749	0.698492999811183	"29760;326;695;7535;930"	"100;115650;23495;29760;29851;326;3561;3575;3932;4261;57379;5788;5896;5897;5993;5994;64421;6890;6891;695;7374;7535;8517;8625;915;916;920;925;926;930;958;959;973"
"path:00510"	"N-Glycan biosynthesis"	"6/1040"	"48/21796"	0.0258469845917975	0.7141886836299	"11253;29929;4249;6185;7991;8813"	"10195;10905;11253;11282;11320;144245;146664;1603;1650;1798;199857;201595;22845;23193;2530;25834;2683;29880;29929;3703;4121;4122;4124;4245;4247;4248;4249;440138;54344;56052;57134;57171;6184;6185;6480;7841;79053;79087;79796;79868;7991;84920;85365;8703;8704;8813;8818;91869"
"path:04141"	"Protein processing in endoplasmic reticulum"	"14/1040"	"167/21796"	0.0292364936865628	0.7141886836299	"10299;10952;11253;27102;3337;55432;55757;55768;5589;5611;56886;6185;7991;80331"	"100289713;10113;10130;10134;10273;10277;10294;10299;10427;10477;10483;10484;10525;10802;10808;10905;10952;10956;10960;10961;10970;11231;11253;118424;120329;1388;1409;1410;143630;1603;1649;1650;1965;201595;2081;22824;22872;22926;23193;23471;23480;23640;23645;258010;25956;26232;26270;267;27102;27248;285126;2923;29927;29978;29979;30001;3300;3301;3303;3304;3305;3306;3309;3310;3312;3320;3326;3337;3703;3998;4121;4217;4287;440275;468;4780;5034;50613;5071;51009;51128;51360;51465;51619;51726;54431;54788;55176;55432;55666;55741;55757;55768;55829;5589;55968;5599;5601;5602;5609;5610;5611;56605;56681;56886;56893;57134;573;578;581;5886;5887;596;6048;6184;6185;6238;6396;6400;64215;64374;6500;6745;6746;6747;6748;7095;7184;7186;7321;7322;7323;7324;7325;7326;7327;7353;7415;7466;7494;7841;79139;79748;7991;80267;80331;80700;811;81567;821;823;824;84447;8454;85479;8720;91319;92552;9373;9451;9532;9601;9632;9695;9709;9871;9978"
"path:00770"	"Pantothenate and CoA biosynthesis"	"3/1040"	"16/21796"	0.0381005680936057	0.7141886836299	"5169;51733;8875"	"1806;1807;5167;5169;51733;53354;55229;586;587;60490;79646;79717;80025;80347;8875;8876"
"path:00600"	"Sphingolipid metabolism"	"5/1040"	"40/21796"	0.0404569494534526	0.7141886836299	"10825;55304;55627;64781;8879"	"10558;10825;123099;125981;129807;130367;166929;2531;2581;259230;2629;2717;2720;339221;340485;410;427;4758;4759;55304;55331;55512;55627;56624;56848;64781;6609;6610;7357;7368;81537;8560;8611;8612;8613;8877;8879;9331;9514;9517"
"path:04810"	"Regulation of actin cytoskeleton"	"16/1040"	"211/21796"	0.0460414522503885	0.7141886836299	"10552;2246;26291;2909;3655;3672;3681;375189;3984;60;6548;7410;81624;8826;8976;89846"	"10092;10093;10094;10095;10109;10152;10163;10297;10298;103910;10398;10451;10458;10552;10627;10672;1072;1073;10787;10788;1128;1129;1131;1132;1133;128239;1398;1399;1445;1729;1730;1793;1950;1956;200576;2147;2149;2245;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2263;2264;22800;22801;22808;23191;2335;23365;23396;23533;26230;26281;26291;26999;27006;2768;28964;2909;2934;29895;3071;324;3265;345456;3630;3645;3655;3672;3673;3674;3675;3676;3678;3679;3680;3681;3682;3683;3684;3685;3687;3688;3689;369;3690;3691;3693;3694;3695;3696;375189;3845;387;3984;3985;4342;4478;4633;4636;4638;4659;4893;5058;5062;5063;50649;5154;5155;5156;5159;5216;5217;5290;5291;5293;5294;5295;5296;5305;54434;54961;5499;5500;5501;55740;55845;5594;5595;55970;56034;5604;5605;56924;57144;5747;5829;58498;5879;5880;5881;5894;5962;60;6093;623;6237;624;653888;6548;6654;6655;673;7074;71;7114;7117;7409;7410;7414;7430;7454;79837;80310;8074;81;81624;81873;8394;8395;8396;8503;8515;8516;85366;85464;85477;87;88;8817;8822;8823;8826;8874;89;8936;8976;89846;9087;9138;91807;929;93408;9459;9475;9564;9965;998"
"path:00340"	"Histidine metabolism"	"4/1040"	"29/21796"	0.0474008692159856	0.7141886836299	"114049;221;3034;3067"	"10841;114049;131669;131965;144193;1644;217;218;219;220;221;222;223;224;26;3034;3067;3176;4128;4129;443;501;51409;51451;55798;60487;84735;91703;9836"
"path:00472"	"D-Arginine and D-ornithine metabolism"	"1/1040"	"1/21796"	0.0477151770967151	0.7141886836299	"1610"	"1610"
"path:04623"	"Cytosolic DNA-sensing pathway"	"6/1040"	"56/21796"	0.0498335803793784	0.7141886836299	"10622;3551;3606;4792;81030;834"	"103;10621;10622;10623;11035;11128;11277;1147;171568;23586;29108;29110;340061;3439;3440;3441;3442;3443;3444;3445;3446;3447;3448;3449;3451;3452;3456;3551;3553;3569;3606;3627;3661;3665;388372;4790;4792;4793;51082;51728;55703;57506;5970;6351;6352;661;81030;834;84265;8517;8737;90865;9447;9533;9560;9641"
